AUNumber,PubSchOrBranchNumber,NCESIdNumber,AddressLine1,AddressLine2,AddressCity,AddressStatePostalCd,AddressZipCd,AddressZipCdP4,AgencyTypeDesc,LocaleCodeFK
401262759,0,NULL,"Country Club Road             ","                              ","Connellsville                 ",PA,15425,"    ",PRIVLIC,NULL
401263209,0,"212498 ","45 W Kerr St, PO Box 136",,Uniontown,PA,15401,"    ",PRIVLIC,NULL
401263509,0,NULL,"1811 West Main Street         ","                              ","Uniontown                     ",PA,15401,"    ",PRIVLIC,NULL
401265979,0,NULL,"2 W Main St, Ste 200, National Cty Bldg",,Uniontown,PA,15401,"    ",PRIVLIC,NULL
401266079,0,"250027 ","11 East Penn St,  PO Box 877",,Uniontown,PA,15401,"    ",PRIVLIC,NULL
401266679,0,"214193 ",355 W Main St,,Uniontown,PA,15401,"    ",PRIVLIC,NULL
401266759,0,NULL,"11 East Penn Street           ","                              ","Uniontown                     ",PA,15401,"    ",PRIVLIC,NULL
401269259,0,NULL,140 Morgantown Street,,Uniontown,PA,15401,"    ",PRIVLIC,NULL
401308199,0,NULL,4 West High Street,,Waynesburg,PA,15370,"    ",PRIVLIC,NULL
401309454,0,"216694 ",51 West College Street,,Waynesburg,PA,15370,1257,PRIVCOLL,NULL
401630139,0,NULL,688 Western Ave,,Canonsburg,PA,15317,"    ",PRIVLIC,NULL
401630950,0,"211361 ",250 University Avenue,,California,PA,15419,1394,STUNIV,NULL
401631757,0,NULL,"242 Oak Spring Road           ","                              ","Washington                    ",PA,15301,"    ",PRIVLIC,NULL
401632809,0,"427566 ","Rt 519                        ","PO Box 4520                   ","Eighty Four                   ",PA,15330,"    ",PRIVLIC,NULL
401638309,0,"216658 ","82 South Main Street          ","                              ","Washington                    ",PA,15301,"    ",PRIVLIC,NULL
401638339,0,NULL,"42 West Maiden Street         ","                              ","Washington                    ",PA,15301,"    ",PRIVLIC,NULL
401639249,0,NULL,688 Western Avenue,,Canonsburg,PA,15317,"    ",PRIVLIC,NULL
401639404,0,"216667 ",60 S. Lincoln Street,,Washington,PA,15301,"    ",PRIVCOLL,NULL
402000241,0,"204194 ",800 Martinsburg Rd,,Mount Vernon,OH,43050,9500,NULL,NULL
402001139,0,"201964 ",1476 Lancaster Pike,,Circleville,OH,43113,9487,NULL,NULL
402001296,0,"186380 ",83 Somerset St,,New Brunswick,NJ,08901,1281,NULL,NULL
402001309,0,"413413 ",225 South 6th Street- 9th Floor,,Minneapolis,MN,55402,3389,NULL,NULL
402001966,0,"235699 ",11605 132nd Ave NE,,Kirkland,WA,98034,8506,NULL,NULL
402002218,0,"379889 ",8713 Katy Fwy,,Houston,TX,77024,"    ",NULL,NULL
402002272,0,"235422 ",3240 Fort Rd,,Toppenish,WA,98948,"    ",NULL,NULL
402002699,0,"367884 ",2655 Northbrooke Drive,,Naples,FL,34119,7932,NULL,NULL
402002902,0,"146719 ",1032 W. Sheridan Rd,,Chicago,IL,60660,"    ",NULL,NULL
402003130,0,"192040 ",3080 Broadway,,New York,NY,10027,4649,NULL,NULL
402003340,0,"111081 ",24700 W McBean Pky,,Valencia,CA,91355,2397,NULL,NULL
402003405,0,"146612 ",One University Parkway,,Romeoville,IL,60446,2200,NULL,NULL
402003660,0,"166638 ",100 Morrissey Blvd,,Boston,MA,02125,3393,NULL,NULL
402003720,0,"385619 ",5002 T-Rex Avenue- Suite 100,,Boca Raton,FL,33431,"    ",NULL,NULL
402004253,0,"228796 ",500 W. University Ave,,El Paso,TX,79968,0691,NULL,NULL
402004434,0,"438498 ",7777 Leesburg Pike,,Falls Church,VA,22043,2403,NULL,NULL
402006418,0,"103644 ",10400 N. 25th Avenue- Suite 190,,Phoenix,AZ,85021,1641,NULL,NULL
402007041,0,"148575 ",511 NE Greenleaf St,,Peoria,IL,61603,3783,NULL,NULL
402007182,0,"456621 ",100 Corporate Center Dr,,Scott Depot,WV,25560,"    ",NULL,NULL
402007328,0,"205443 ",940  Second  St,,Portsmouth,OH,45662,"    ",NULL,NULL
402007823,0,"210304 ",2219 SE 68th Ave,,Portland,OR,97215,4026,NULL,NULL
402007844,0,"192563 ",100 Second Avenue,,Brentwood,NY,11717,5300,NULL,NULL
402008391,0,"452133 ",111 N Canal St Ste 380,,Chicago,IL,60606,"    ",NULL,NULL
402008434,0,"112446 ",8888 Balboa Ave,,San Diego,CA,92123,1506,NULL,NULL
402008495,0,"243568 ",Ramon Ruiz Arnau University Hospital Laurel Ave,,Bayamon,PR,00960,6032,NULL,NULL
402009052,0,"201946 ",4200 Clermont College Dr,,Batavia,OH,45103,"    ",NULL,NULL
402009935,0,"115214 ",2400 Ridge Rd,,Berkeley,CA,94709,"    ",NULL,NULL
402020167,0,"210960 ",420 Boulevard of the Allies,,Pittsburgh,PA,15219,1328,PRIVCOLL,NULL
402020179,0,NULL,"William Penn Plaza            ","2790 Mosside Boulevard        ","Monroeville                   ",PA,15146,"    ",PRIVLIC,NULL
402020209,0,NULL,"Safety Institute, Inc.",595 Beatty Rd,Monroeville,PA,15146,1395,PRIVLIC,NULL
402020359,0,"249593 ","239 4th Ave, Ste 617/Investmnt","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402020399,0,NULL,"Suite 902                     ","355 Fifth Avenue              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402020409,0,NULL,"2008 Murray Avenue  Suite C   ","                              ","Pittsburgh                    ",PA,15217,"    ",PRIVLIC,NULL
402020507,0,"211778 ","900 Penn Avenue               ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402020607,0,"211909 ",1501 West Liberty Avenue,,Pittsburgh,PA,15226,"    ",PRIVLIC,NULL
402020699,0,NULL,947 Old Frankstown Road,,Pittsburgh,PA,15239,"    ",PRIVLIC,NULL
402020779,0,NULL,2101 Greentree Road,"Scott Towne Center, Ste B-109",Pittsburgh,PA,15220,"    ",PRIVLIC,NULL
402020805,0,"444103 ",3605 Perrysville Avenue,,Pittsburgh,PA,15214,"    ",THEO,NULL
402020807,0,"212090 ",100 Forbes Avenue,,Pittsburgh,PA,15222,"    ",PRIVLIC,NULL
402020887,0,"212188 ","4634 Browns Hill Road         ","                              ","Pittsburgh                    ",PA,15217,"    ",PRIVLIC,NULL
402020952,0,"210605 ",800 Allegheny Avenue,,Pittsburgh,PA,15233,1895,CC,NULL
402020954,0,"211431 ",3333 Fifth Avenue,,Pittsburgh,PA,15213,3165,PRIVCOLL,NULL
402021004,0,"211440 ",5000 Forbes Avenue,,Pittsburgh,PA,15213,3890,PRIVCOLL,NULL
402021109,0,"249663 ","9 Parkway Center Suite 160    ","875 Greentree Road            ","Pittsburgh                    ",PA,15220,"    ",PRIVLIC,NULL
402021129,0,NULL,305 East Carson Street,,Pittsburgh,PA,15219,"    ",PRIVLIC,NULL
402021139,0,NULL,477 Melwood Avenue,,Pittsburgh,PA,15213,"    ",PRIVLIC,NULL
402021149,0,NULL,305 East Carson Street,,Pittsburgh,PA,15219,"    ",PRIVLIC,NULL
402021157,0,"213002 ",933 Penn Avenue,,Pittsburgh,PA,15222,"    ",PRIVLIC,NULL
402021169,0,NULL,"245 Penhurst Drive            ","                              ","Pittsburgh                    ",PA,15235,"    ",AO,NULL
402021189,0,NULL,305 Wood Street,,Pittsburgh,PA,15222,"    ",PRIVLIC,NULL
402021204,0,"211556 ","1 Woodland Road               ","                              ","Pittsburgh                    ",PA,15232,"    ",PRIVCOLL,NULL
402021279,0,NULL,118 52nd Street,2nd Floor,Pittsburgh,PA,15201,"    ",PRIVLIC,NULL
402021289,0,NULL,1000 Napor Boulevard,,Pittsburgh,PA,15205,"    ",PRIVLIC,NULL
402021299,0,NULL,133 Jefferson Road,,Pittsburgh,PA,15235,"    ",PRIVLIC,NULL
402021309,0,NULL,"300 Penn Center Blvd          ","Ste 600                       ","Pittsburgh                    ",PA,15235,"    ",PRIVLIC,NULL
402021409,0,"211149 ",1815 Metropolitan Street,,Pittsburgh,PA,15233,"    ",PRIVLIC,NULL
402021559,0,"211200 ",125 West Station Square Drive,,Pittsburgh,PA,15219,"    ",PRIVLIC,NULL
402021807,0,"214917 ","110 Ninth Street              ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402021917,0,"215354 ","415 Smithfield Street         ","                              ","Pittsburgh                    ",PA,15222,"    ",OTHERAPRV,NULL
402021959,0,"211671 ","332 Fifth Avenue, Warner Ctr  ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402021979,0,NULL,"Box 81874                     ","                              ","Pittsburgh                    ",PA,15217,"    ",PRIVLIC,NULL
402021999,0,"408701 ",3600 Laketon Road,,Pittsburgh,PA,15235,"    ",PRIVLIC,NULL
402022047,0,"215415 ",1111 McKee Road,,Oakdale,PA,15071,3205,PRIVCOLL,NULL
402022179,0,NULL,1463 Penn Avenue,,New Brighton,PA,15066,"    ",PRIVLIC,NULL
402022199,0,NULL,"777 Penn Center Blvd          ","Bldg 7 Flrs 3 & 4             ","Pittsburgh                    ",PA,15235,"    ",PRIVLIC,NULL
402022209,0,NULL,875 Greentree Road,,Pittsburgh,PA,15220,"    ",PRIVLIC,NULL
402022229,0,NULL,570 Alpha Drive,,Pittsburgh,PA,15238,"    ",PRIVLIC,NULL
402022277,0,"216436 ",1940 Perrysville Avenue,,Pittsburgh,PA,15214,"    ",PRIVLIC,NULL
402022304,0,"212106 ","Administration Building       ","600 Forbes Avenue             ","Pittsburgh                    ",PA,15282,"    ",PRIVCOLL,NULL
402022309,0,"211848 ","Suite 100                     ","Two Allegheny Center          ","Pittsburgh                    ",PA,15212,"    ",PRIVLIC,NULL
402022659,0,"212036 ","Operations Center             ","2700 Liberty Avenue           ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402022859,0,"212142 ","900 Penn Avenue               ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402023129,0,NULL,6325 Penn Avenue,,Pittsburgh,PA,15206,"    ",PRIVLIC,NULL
402023159,0,"212489 ","526 Penn Avenue               ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402023259,0,"212504 ","Box 17316 7205 Saltsburg Rd   ","                              ","Pittsburgh                    ",PA,15236,"    ",PRIVLIC,NULL
402023309,0,"212629 ","100 Seventh Street            ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402025219,0,NULL,"2101 Greentree Rd, Ste A 109",,Pittsburgh,PA,15220,"    ",PRIVLIC,NULL
402025229,0,NULL,8135 Perry Highway,,Pittsburgh,PA,15237,"    ",PRIVLIC,NULL
402025699,0,"213093 ",3310 McRoberts Rd Castle Shann,"                              ","Pittsburgh                    ",PA,15234,"    ",PRIVLIC,NULL
402025719,0,"213127 ","2961 W Liberty Ave, Ste 217",,Pittsburgh,PA,15216,"    ",PRIVLIC,NULL
402025729,0,"408589 ",1031 Fourth Avenue,,Coraopolis,PA,15108,"    ",PRIVLIC,NULL
402025759,0,"213224 ","Suite 300                     ","2735 Mosside Blvd             ","Monroeville                   ",PA,15146,"    ",PRIVLIC,NULL
402025989,0,NULL,"1100 Center Avenue            ","                              ","Pittsburgh                    ",PA,15229,"    ",PRIVLIC,NULL
402026029,0,NULL,807 Wallace Avenue,4th Floor,Wilkinsburg,PA,15221,"    ",PRIVLIC,NULL
402026069,0,NULL,1427 West Liberty Avenue,,Pittsburgh,PA,15226,"    ",PRIVLIC,NULL
402026159,0,NULL,777 Penn Center Blvd 3rd FL,,Pittsburgh,PA,15235,"    ",PRIVLIC,NULL
402026179,0,NULL,"2105 Murray Avenue            ","                              ","Pittsburgh                    ",PA,15217,"    ",PRIVLIC,NULL
402026269,0,NULL,"Eight Penn Center West, Ste 105",,Pittsburgh,PA,15276,"    ",PRIVLIC,NULL
402026289,0,"213729 ","110 South Main Street         ","                              ","Pittsburgh                    ",PA,15220,"    ",PRIVLIC,NULL
402026299,0,NULL,"425 Sixth Avenue, Suite 1500",,Pittsburgh,PA,15219,"    ",PRIVLIC,NULL
402026309,0,"408677 ","Dewalt Professional Bldg, 109 Dewalt Ave",,Pittsburgh,PA,15227,"    ",PRIVLIC,NULL
402026869,0,"214537 ","PO Box 11386, 620 Alpha Drive",,Pittsburgh,PA,15238,0386,PRIVLIC,NULL
402026969,0,"215008 ",812 Ohio River Boulevard,,Pittsburgh,PA,15202,"    ",PRIVLIC,NULL
402027229,0,"217022 ","Foster Plaza 10               ","680 Andersen Drive            ","Pittsburgh                    ",PA,15220,"    ",PRIVLIC,NULL
402027239,0,NULL,"PO Box 8184                   ","                              ","Pittsburgh                    ",PA,15217,"    ",AO,NULL
402027239,100,"250258 ",PO Box 8184,,Pittsburgh,PA,15217,"    ",PRIVLIC,NULL
402027249,0,"215327 ","912 Fifth Avenue              ","                              ","Pittsburgh                    ",PA,15219,"    ",PRIVLIC,NULL
402027279,0,NULL,"Suite 1017                    ","3955 Bigelow Blvd             ","Pittsburgh                    ",PA,15213,"    ",AO,NULL
402027279,100,NULL,"406 South Craig Street        ","                              ","Pittsburgh                    ",PA,15213,"    ",PRIVLIC,NULL
402027289,0,"215372 ","922 Western Avenue            ","                              ","Pittsburgh                    ",PA,15233,"    ",PRIVLIC,NULL
402027319,0,"215390 ",5808 Baum Boulevard,,Pittsburgh,PA,15206,"    ",PRIVLIC,NULL
402027619,0,NULL,"Mezzanine                     ","717 Liberty Avenue            ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402027639,0,"215682 ","215 Beecham Dr, Ste 2",,Pittsburgh,PA,15205,"    ",PRIVLIC,NULL
402027679,0,NULL,"Suite 700                     ","717 Liberty Avenue            ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402027719,0,"215831 ","717 Liberty Avenue            ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402027789,0,NULL,100 Columbus Avenue,,Pittsburgh,PA,15233,"    ",PRIVLIC,NULL
402027799,0,"215868 ",555 Grant Street,,Pittsburgh,PA,15219,"    ",PRIVLIC,NULL
402027829,0,"250319 ","1221 Grove Road               ","                              ","Pittsburgh                    ",PA,15234,"    ",PRIVLIC,NULL
402027889,0,"367413 ",717 Liberty Ave,"12,17 & 18th Floor, Clark Bldg.",Pittsburgh,PA,15222,"    ",PRIVLIC,NULL
402027899,0,NULL,South Hills Industrial Park,"1200 Lebanon Road, Suite 101",West Mifflin,PA,15122,"    ",PRIVLIC,NULL
402027899,1,NULL,"9915 Frankstown Road          ","                              ","Pittsburgh                    ",PA,15235,"    ",AO,NULL
402027905,0,"215424 ",616 North Highland Avenue,,Pittsburgh,PA,15206,2596,THEO,NULL
402028001,0,"215293 ","4200 Fifth Avenue             ","                              ","Pittsburgh                    ",PA,15260,"    ",STRELU,NULL
402028001,1280,"215266 ","300 Campus Drive              ","                              ","Bradford                      ",PA,16701,"    ",STRELU,NULL
402028001,1290,"215275 ","1150 Mount Pleasant Road      ","                              ","Greensburg                    ",PA,15601,"    ",STRELU,NULL
402028001,1300,"215284 ","450 Schoolhouse Rd            ","PO Box 1200                   ","Johnstown                     ",PA,15904,"    ",STRELU,NULL
402028001,1310,"215309 ","504 E Main St                 ","PO Box 287                    ","Titusville                    ",PA,16354,"    ",STRELU,NULL
402028004,0,"215442 ",201 Wood Street,,Pittsburgh,PA,15222,1984,PRIVCOLL,NULL
402028005,0,"215628 ",7418 Penn Avenue,,Pittsburgh,PA,15208,2594,THEO,NULL
402028029,0,"216241 ",11817 Frankstown Road,,Penn Hills,PA,15235,"    ",PRIVLIC,NULL
402028129,0,"250364 ","on-the-Plaza Chatham Center   ","                              ","Pittsburgh                    ",PA,15219,"    ",PRIVLIC,NULL
402028159,0,NULL,3269 West Liberty Avenue,,Pittsburgh,PA,15216,"    ",PRIVLIC,NULL
402028179,0,NULL,"717 Liberty Avenue, 8th Floor",,Pittsburgh,PA,15222,"    ",PRIVLIC,NULL
402028209,0,NULL,"110 Ninth Street              ","                              ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402028239,0,NULL,1251 E. Main Street,,Annville,PA,17003,"    ",PRIVLIC,NULL
402028449,0,"216782 ",421 7th Avenue,,Pittsburgh,PA,15219,"    ",PRIVLIC,NULL
402028449,1000,"999998 ","One Monroeville Ctr, Route 22 ","                              ","Monroeville                   ",PA,15146,"    ",PRIVLIC,NULL
402028459,0,"216791 ","PO Box 10864                  ","                              ","Pittsburgh                    ",PA,15236,"    ",PRIVLIC,NULL
402028539,0,"217004 ","1412 Beers School Road        ","                              ","Moon Township                 ",PA,15108,"    ",PRIVLIC,NULL
402028969,0,NULL,2121 Noblestown Road,,Pittsburgh,PA,15205,"    ",PRIVLIC,NULL
402029079,0,NULL,"3 Parkway Center, Suite 103",,Pittsburgh,PA,15220,"    ",PRIVLIC,NULL
402029149,0,NULL,,1111 McKee Rd,Oakdale,PA,15071,3205,PRIVLIC,NULL
402029219,0,NULL,1425 Forbes Avenue,Suite #100,Pittsburgh,PA,15219,"    ",PRIVLIC,NULL
402029409,0,"404523 ","Suite 102                     ","5830 Ellsworth Avenue         ","Pittsburgh                    ",PA,15232,"    ",PRIVLIC,NULL
402029469,0,"250416 ","Training School               ","201 South Winebiddle Street   ","Pittsburgh                    ",PA,15224,"    ",PRIVLIC,NULL
402029509,0,NULL,"Suite M-100 Fort Pitt Commons ","445 Fort Pitt Boulevard       ","Pittsburgh                    ",PA,15219,"    ",AO,NULL
402029509,100,NULL,"Point Park College            ","201 Wood Street               ","Pittsburgh                    ",PA,15222,"    ",PRIVLIC,NULL
402029629,0,"414841 ",5460 Campbells Run Road,,Pittsburgh,PA,15205,"    ",PRIVLIC,NULL
402038179,0,NULL,3824 Northern Pike,"One Monroeville Cntr, Ste 330",Monroeville,PA,15146,"    ",PRIVLIC,NULL
403000746,0,"122409 ",5500 Campanile Dr,,San Diego,CA,92182,"    ",NULL,NULL
403001455,0,"180106 ",1601 N Benton Ave,,Helena,MT,59625,0002,NULL,NULL
403002052,0,"217776 ",907 Wesleyan Drive,,Central,SC,29630,1020,NULL,NULL
403002139,0,"456630 ",9815 S Monroe St Ste 200,,Sandy,UT,84070,"    ",NULL,NULL
403002539,0,"219709 ",1900 Belmont Blvd,,Nashville,TN,37212,3757,NULL,NULL
403004277,0,"142887 ",332 S Michigan Ave,,Chicago,IL,60604,4302,NULL,NULL
403006001,0,"441399 ",1700 S. Woodland Blvd.,,Deland,FL,32720,"    ",NULL,NULL
403006118,0,"191676 ",1 Willard Ave,,Houghton,NY,14744,"    ",NULL,NULL
403006364,0,"190503 ",1946 Campus Drive,,Hyde Park,NY,12538,1499,NULL,NULL
403006515,0,"132657 ",3601 N. Military Trail,,Boca Raton,FL,33431,5598,NULL,NULL
403006967,0,"430184 ",4710 Auth Pl 1st Fl,,Suitland,MD,20746,"    ",NULL,NULL
403007394,0,"450085 ",24 N. Market St,,Charleston,SC,29401,"    ",NULL,NULL
403007785,0,"199139 ",9201 University City Blvd,,Charlotte,NC,28223,0001,NULL,NULL
